"","Country","Country_code","Region","Longitude","Latitude","Date","year","month","day","Iodine131","Caesium134","Caesium137"
"959","Italy","5","CASACCIA",12.3,42.03,1986-05-02,1986,5,2,1.784,0.477166666666667,0.951166666666667
"960","Italy","5","CASACCIA",12.3,42.03,1986-05-03,1986,5,3,1.02833333333333,0.322333333333333,0.659333333333333
"961","Italy","5","CASACCIA",12.3,42.03,1986-05-04,1986,5,4,1.2078,0.4396,0.9028
"962","Italy","5","CASACCIA",12.3,42.03,1986-05-05,1986,5,5,0.728,0.268,0.501666666666667
"963","Italy","5","CASACCIA",12.3,42.03,1986-05-06,1986,5,6,0.356,0.117333333333333,0.251
"964","Italy","5","CASACCIA",12.3,42.03,1986-05-07,1986,5,7,0.185,0.072,0.162
"965","Italy","5","CASACCIA",12.3,42.03,1986-05-08,1986,5,8,0.1565,0.0725,0.1525
"966","Italy","5","CASACCIA",12.3,42.03,1986-05-10,1986,5,10,0.064,0.027,0.061
"967","Italy","5","CASACCIA",12.3,42.03,1986-05-11,1986,5,11,0.027,0.005,0.012
"968","Italy","5","CASACCIA",12.3,42.03,1986-05-12,1986,5,12,0.014,0.001,0.002
"969","Italy","5","CASACCIA",12.3,42.03,1986-05-13,1986,5,13,0.011,0.001,0.002
"970","Italy","5","CASACCIA",12.3,42.03,1986-05-14,1986,5,14,0.007,0.001,0.001
"971","Italy","5","CASACCIA",12.3,42.03,1986-05-15,1986,5,15,0.008,0.001,0.001
"972","Italy","5","CASACCIA",12.3,42.03,1986-05-16,1986,5,16,0.012,0.001,0.001
"973","Italy","5","ISPRA",8.63,45.8,1986-04-30,1986,4,30,5.33,0,0.504
"974","Italy","5","ISPRA",8.63,45.8,1986-05-01,1986,5,1,17.7633333333333,0,1.815
"975","Italy","5","ISPRA",8.63,45.8,1986-05-02,1986,5,2,15.7333333333333,0,1.74
"976","Italy","5","ISPRA",8.63,45.8,1986-05-03,1986,5,3,8.1625,0,0.9725
"977","Italy","5","ISPRA",8.63,45.8,1986-05-04,1986,5,4,1.91416666666667,0,0.25
"978","Italy","5","ISPRA",8.63,45.8,1986-05-05,1986,5,5,1.19916666666667,0,0.175
"979","Italy","5","ISPRA",8.63,45.8,1986-05-06,1986,5,6,9.55833333333333,0,1.50083333333333
"980","Italy","5","ISPRA",8.63,45.8,1986-05-07,1986,5,7,2.0875,0,0.350833333333333
"981","Italy","5","ISPRA",8.63,45.8,1986-05-08,1986,5,8,0.15,0,0.027
"982","Italy","5","ISPRA",8.63,45.8,1986-05-09,1986,5,9,0.04,0,0.008
"983","Italy","5","ISPRA",8.63,45.8,1986-05-10,1986,5,10,0.03,0,0.006
"984","Italy","5","ISPRA",8.63,45.8,1986-05-11,1986,5,11,0.03,0,0.006
"985","Italy","5","ISPRA",8.63,45.8,1986-05-12,1986,5,12,0.02,0,0.006
"986","Italy","5","ISPRA",8.63,45.8,1986-05-13,1986,5,13,0.02,0,0.006
"987","Italy","5","ISPRA",8.63,45.8,1986-05-14,1986,5,14,0.02,0,0.006
"988","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-04-30,1986,4,30,0,0.3,0.16
"989","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-01,1986,5,1,0,0.5675,0
"990","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-02,1986,5,2,0,0.821,0
"991","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-03,1986,5,3,0,0.537,0
"992","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-04,1986,5,4,0,0.148,0
"993","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-05,1986,5,5,0,0.05,0
"994","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-06,1986,5,6,0,0.138,0
"995","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-07,1986,5,7,0,0.184,0
"996","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-08,1986,5,8,0,0.032,0
"997","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-09,1986,5,9,0,0.0258333333333333,0
"998","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-10,1986,5,10,0,0.0115833333333333,0
"999","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-11,1986,5,11,0,0.0055,0
"1000","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-12,1986,5,12,0,0.001,0
"1001","Italy","5","SALUGGIA(eurex)",8.02,45.21,1986-05-13,1986,5,13,0,0.00133333333333333,0
"1002","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-04-29,1986,4,29,0,0,0
"1003","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-04-30,1986,4,30,0,0.237,0
"1004","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-01,1986,5,1,0,0.344,0
"1005","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-02,1986,5,2,0,0.8705,1.5
"1006","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-03,1986,5,3,0,0.4015,0.57
"1007","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-04,1986,5,4,0,0.124,0.0065
"1008","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-05,1986,5,5,0,0.067,0.0066
"1009","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-06,1986,5,6,0,0.067,0.0066
"1010","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-07,1986,5,7,0,0.23,0.011
"1011","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-08,1986,5,8,0,0.044,0.011
"1012","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-09,1986,5,9,0,0.011,0.0043
"1013","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-10,1986,5,10,0,0.0115833333333333,0.0043
"1014","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-11,1986,5,11,0,0.0055,0.0063
"1015","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-12,1986,5,12,0,0.001,0.0063
"1016","Italy","5","SALUGGIA(IFEC)",8.02,45.21,1986-05-13,1986,5,13,0,0.00133333333333333,0.0063
"1017","Italy","5","TRISAIA",16.63,40.17,1986-05-02,1986,5,2,2.861,0.3685,0.7535
"1018","Italy","5","TRISAIA",16.63,40.17,1986-05-03,1986,5,3,5.9115,0.878,1.863
"1019","Italy","5","TRISAIA",16.63,40.17,1986-05-04,1986,5,4,4.011,0.691,1.428
"1020","Italy","5","TRISAIA",16.63,40.17,1986-05-05,1986,5,5,0.126,0.035,0.068
"1021","Italy","5","TRISAIA",16.63,40.17,1986-05-06,1986,5,6,1.227,0.2925,0.589
"1022","Italy","5","TRISAIA",16.63,40.17,1986-05-07,1986,5,7,0.591,0.133,0.276
"1023","Italy","5","TRISAIA",16.63,40.17,1986-05-08,1986,5,8,0.336,0.1065,0.228
"1024","Italy","5","TRISAIA",16.63,40.17,1986-05-09,1986,5,9,0.1465,0.0645,0.1355
"1025","Italy","5","TRISAIA",16.63,40.17,1986-05-10,1986,5,10,0.0545,0.0115,0.023
"1026","Italy","5","TRISAIA",16.63,40.17,1986-05-11,1986,5,11,0.0255,0.001,0.002
"1027","Italy","5","TRISAIA",16.63,40.17,1986-05-12,1986,5,12,0.032,0.002,0.003
"1028","Italy","5","TRISAIA",16.63,40.17,1986-05-13,1986,5,13,0.023,0.003,0.0025
"1029","Italy","5","TRISAIA",16.63,40.17,1986-05-14,1986,5,14,0.035,0.005,0.0095
"1030","Italy","5","TRISAIA",16.63,40.17,1986-05-15,1986,5,15,0.0125,0.002,0.0035
"1031","Italy","5","TRISAIA",16.63,40.17,1986-05-16,1986,5,16,0.006,0.001,0.002
"1032","Italy","5","TRISAIA",16.63,40.17,1986-05-17,1986,5,17,0.006,0.002,0.003
"1033","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-02,1986,5,2,4.44285714285714,0.708571428571429,1.77857142857143
"1034","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-03,1986,5,3,2.4,0.425,0.991666666666667
"1035","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-04,1986,5,4,0.583333333333333,0.0283333333333333,0.0633333333333333
"1036","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-06,1986,5,6,0.065,0.012,0.03
"1037","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-07,1986,5,7,0.04,0.01,0.02
"1038","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-08,1986,5,8,0.01,0,0.005
"1039","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-09,1986,5,9,0.005,0,0
"1040","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-10,1986,5,10,0.004,0.01,0
"1041","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-12,1986,5,12,0.004,0,0
"1042","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-13,1986,5,13,0.004,0,0
"1043","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-14,1986,5,14,0.003,0,0
"1044","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-15,1986,5,15,0.005,0,0.03
"1045","Netherlands","7","BILTHOVEN",5.18,52.11,1986-05-16,1986,5,16,0.007,0,0.005
"1046","Netherlands","7","DELFT",4.38,52,1986-04-30,1986,4,30,0,2.34285714285714,0
"1047","Netherlands","7","DELFT",4.38,52,1986-05-02,1986,5,2,0,2.34285714285714,3.75714285714286
"1048","Netherlands","7","DELFT",4.38,52,1986-05-03,1986,5,3,0,0.65,0.866666666666667
"1049","Netherlands","7","DELFT",4.38,52,1986-05-04,1986,5,4,0,0.05,0
"1050","Netherlands","7","DELFT",4.38,52,1986-05-05,1986,5,5,0,0.05,0.075
"1051","Netherlands","7","DELFT",4.38,52,1986-05-06,1986,5,6,0,0.005,0
"1052","Netherlands","7","DELFT",4.38,52,1986-05-07,1986,5,7,0,0.005,0
"1053","Netherlands","7","DELFT",4.38,52,1986-05-16,1986,5,16,0,0.005,0
"1054","Netherlands","7","DELFT",4.38,52,1986-05-22,1986,5,22,0,0.005,0.006
"1055","Netherlands","7","DELFT",4.38,52,1986-05-28,1986,5,28,0,0.001,0.003
"1056","Netherlands","7","EELDE",6.56,53.13,1986-05-02,1986,5,2,4.36333333333333,0.73,1.80333333333333
"1057","Netherlands","7","EELDE",6.56,53.13,1986-05-03,1986,5,3,1.24333333333333,0.156666666666667,0.366666666666667
"1058","Netherlands","7","EELDE",6.56,53.13,1986-05-04,1986,5,4,0.665,0.2,0.26
"1059","Netherlands","7","EELDE",6.56,53.13,1986-05-05,1986,5,5,0.09,0.03,0.01
"1060","Netherlands","7","EELDE",6.56,53.13,1986-05-06,1986,5,6,0.13,0.03,0.05
"1061","Netherlands","7","EELDE",6.56,53.13,1986-05-07,1986,5,7,0.02,0.01,0.01
"1062","Netherlands","7","EELDE",6.56,53.13,1986-05-08,1986,5,8,0.0146666666666667,0.01,0.00633333333333333
"1063","Netherlands","7","EELDE",6.56,53.13,1986-05-09,1986,5,9,0.00325,0.01,0.001
"1064","Netherlands","7","EELDE",6.56,53.13,1986-05-16,1986,5,16,0.00366666666666667,0.003,0.00233333333333333
"1065","Netherlands","7","EELDE",6.56,53.13,1986-05-23,1986,5,23,0.002,0.002,0.001
"1066","Netherlands","7","EELDE",6.56,53.13,1986-05-30,1986,5,30,0.001,0.001,5e-04
"1067","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-02,1986,5,2,5.042,0.286,1.6
"1068","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-03,1986,5,3,1.4,0,0.53
"1069","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-04,1986,5,4,0.173333333333333,0,0.0633333333333333
"1070","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-05,1986,5,5,0.37,0,0.127
"1071","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-06,1986,5,6,0.05,0,0.031
"1072","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-07,1986,5,7,0.03,0,0.011
"1073","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-08,1986,5,8,0.03,0,0.012
"1074","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-09,1986,5,9,0.004,0,0.002
"1075","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-10,1986,5,10,0.004,0,0
"1076","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-11,1986,5,11,0.002,0,0
"1077","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-18,1986,5,18,0.002,0,0.002
"1078","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-19,1986,5,19,0.001,0,0.002
"1079","Netherlands","7","GRONINGEN",6.53,53.25,1986-05-21,1986,5,21,0.001,0,0.002
"1080","Netherlands","7","PETTEN",4.64,52.76,1986-05-01,1986,5,1,0,2.5,1e-06
"1081","Netherlands","7","PETTEN",4.64,52.76,1986-05-02,1986,5,2,0,2.5,2.2
"1082","Netherlands","7","PETTEN",4.64,52.76,1986-05-03,1986,5,3,0,1.05,1.85
"1083","Netherlands","7","PETTEN",4.64,52.76,1986-05-04,1986,5,4,0,0.0576666666666667,0
"1084","Netherlands","7","PETTEN",4.64,52.76,1986-05-05,1986,5,5,0,0.0225,0
"1085","Netherlands","7","PETTEN",4.64,52.76,1986-05-06,1986,5,6,0,0.0114,0
"1086","Netherlands","7","PETTEN",4.64,52.76,1986-05-07,1986,5,7,0,0.007,0
"1087","Netherlands","7","PETTEN",4.64,52.76,1986-05-09,1986,5,9,0,0.005,0
"1088","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-02,1986,5,2,2.52333333333333,0.63,1.50333333333333
"1089","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-03,1986,5,3,1.65,0.23,0.55
"1090","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-04,1986,5,4,0.23,0.01,0.02
"1091","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-05,1986,5,5,0.04,0.01,0.02
"1092","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-06,1986,5,6,0.06,0.01,0.02
"1093","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-07,1986,5,7,0.03,0.01,0.02
"1094","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-08,1986,5,8,0.004,0.01,0.002
"1095","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-09,1986,5,9,0.004,0.01,0.002
"1096","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-16,1986,5,16,0.004,0.001,0.002
"1097","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-23,1986,5,23,0.002,0.001,0.001
"1098","Netherlands","7","VLISSINGEN",3.58,51.45,1986-05-30,1986,5,30,0.002,0.001,0.001
"1099","Norway","21","BERGEN",10.66,59.9,1986-04-28,1986,4,28,2e-04,0,0
"1100","Norway","21","BERGEN",10.66,59.9,1986-04-29,1986,4,29,0.3,0,0.1
"1101","Norway","21","BERGEN",10.66,59.9,1986-04-30,1986,4,30,0.004,0,0.001
"1102","Norway","21","BERGEN",10.66,59.9,1986-05-02,1986,5,2,0.001,0,2e-04
"1103","Norway","21","BERGEN",10.66,59.9,1986-05-05,1986,5,5,0.09,0,0.02
"1104","Norway","21","BERGEN",10.66,59.9,1986-05-07,1986,5,7,0.2,0,0.07
"1105","Norway","21","BERGEN",10.66,59.9,1986-05-09,1986,5,9,0.07,0,0.015
"1106","Norway","21","BERGEN",10.66,59.9,1986-05-12,1986,5,12,0.001,0,7e-04
"1107","Norway","21","KJELLER",10.66,59.9,1986-04-28,1986,4,28,0.12,0,0.02
"1108","Norway","21","KJELLER",10.66,59.9,1986-04-29,1986,4,29,7,0,3
"1109","Norway","21","KJELLER",10.66,59.9,1986-04-30,1986,4,30,0.15,0,0.15
"1110","Norway","21","KJELLER",10.66,59.9,1986-05-01,1986,5,1,0.025,0,0.001
"1111","Norway","21","KJELLER",10.66,59.9,1986-05-02,1986,5,2,0.02,0,7e-04
"1112","Norway","21","KJELLER",10.66,59.9,1986-05-05,1986,5,5,0.08,0,0.001
"1113","Norway","21","KJELLER",10.66,59.9,1986-05-07,1986,5,7,0.2,0,0.015
"1114","Norway","21","KJELLER",10.66,59.9,1986-05-09,1986,5,9,0.25,0,0.08
"1115","Norway","21","KJELLER",10.66,59.9,1986-05-12,1986,5,12,0.004,0,0.001
"1116","Norway","21","KJELLER",10.66,59.9,1986-05-13,1986,5,13,0.003,0,4e-04
"1117","Norway","21","KJELLER",10.66,59.9,1986-05-14,1986,5,14,0.002,0,9e-04
"1118","Norway","21","OSLO",9.8,59.9,1986-04-28,1986,4,28,0,0,0.13
"1119","Norway","21","OSLO",9.8,59.9,1986-04-29,1986,4,29,0,0,0.81
"1120","Norway","21","OSLO",9.8,59.9,1986-04-30,1986,4,30,0,0,0.034375
"1121","Norway","21","OSLO",9.8,59.9,1986-05-02,1986,5,2,0,0,0.00575
"1122","Norway","21","OSLO",9.8,59.9,1986-05-04,1986,5,4,0,0,0.002375
"1123","Norway","21","OSLO",9.8,59.9,1986-05-05,1986,5,5,0,0,0.014125
"1124","Norway","21","OSLO",9.8,59.9,1986-05-06,1986,5,6,0,0,0.014
"1125","Norway","21","OSLO",9.8,59.9,1986-05-07,1986,5,7,0,0,0.0138333333333333
"1126","Norway","21","OSLO",9.8,59.9,1986-05-08,1986,5,8,0,0,0.0925
"1127","Norway","21","OSLO",9.8,59.9,1986-05-09,1986,5,9,0,0,0.0305
"1128","Norway","21","OSLO",9.8,59.9,1986-05-10,1986,5,10,0,0,0.00346666666666667
"1129","Norway","21","OSLO",9.8,59.9,1986-05-11,1986,5,11,0,0,0.021
"1130","Norway","21","OSLO",9.8,59.9,1986-05-12,1986,5,12,0,0,0.006
"1131","Norway","21","OSLO",9.8,59.9,1986-05-13,1986,5,13,0,0,0.0035
"1132","Norway","21","OSLO",9.8,59.9,1986-05-14,1986,5,14,0,0,0.0023
"1133","Norway","21","OSLO",9.8,59.9,1986-05-15,1986,5,15,0,0,0.0035
"1134","Norway","21","VAERNES",0,0,1986-04-28,1986,4,28,7,0,2
"1135","Norway","21","VAERNES",0,0,1986-04-29,1986,4,29,9,0,3
"1136","Norway","21","VAERNES",0,0,1986-04-30,1986,4,30,5,0,2
"1137","Norway","21","VAERNES",0,0,1986-05-02,1986,5,2,0.3,0,0.11
"1138","Norway","21","VAERNES",0,0,1986-05-05,1986,5,5,0.08,0,0.0011
"1139","Norway","21","VAERNES",0,0,1986-05-07,1986,5,7,0.2,0,0.04
"1140","Norway","21","VAERNES",0,0,1986-05-09,1986,5,9,0.1,0,0.025
"1141","Norway","21","VAERNES",0,0,1986-05-12,1986,5,12,0.01,0,0.0015
"1142","Sweden","1","RISOE",12.07,55.7,1986-04-27,1986,4,27,1,0,0.24
"1143","Sweden","1","RISOE",12.07,55.7,1986-04-28,1986,4,28,0.0046,0.00054,0.00098
"1144","Sweden","1","RISOE",12.07,55.7,1986-04-29,1986,4,29,0.007655,0.00215,0.003745
"1145","Sweden","1","RISOE",12.07,55.7,1986-04-30,1986,4,30,0.00075,1e-04,0.00028
"1146","Sweden","1","RISOE",12.07,55.7,1986-05-01,1986,5,1,0.00053,0,2e-04
"1147","Sweden","1","RISOE",12.07,55.7,1986-05-02,1986,5,2,0.0176,0,0.00022
"1148","Sweden","1","RISOE",12.07,55.7,1986-05-03,1986,5,3,0.2239,0.00212,0.00356
"1149","Sweden","1","RISOE",12.07,55.7,1986-05-04,1986,5,4,0.3371515,0.014271,0.023333
"1150","Sweden","1","RISOE",12.07,55.7,1986-05-05,1986,5,5,0.321,0.007125,0.011425
"1151","Sweden","1","RISOE",12.07,55.7,1986-05-06,1986,5,6,0.249,0.0056,0.0094
"1152","Sweden","1","RISOE",12.07,55.7,1986-05-07,1986,5,7,0.496,0.0824,0.1544
"1153","Sweden","1","RISOE",12.07,55.7,1986-05-11,1986,5,11,0.017902,0.007964,0.014449
"1154","Sweden","1","RISOE",12.07,55.7,1986-05-13,1986,5,13,0.004299,0.000464,0.000739
"1155","Sweden","1","RISOE",12.07,55.7,1986-05-14,1986,5,14,0.008252,0.001236,0.002272
"1156","Sweden","1","RISOE",12.07,55.7,1986-05-15,1986,5,15,0.003245,0.000487,0.000881
"1157","Sweden","1","RISOE",12.07,55.7,1986-05-16,1986,5,16,0.001505,0.000169,0.000292
"1158","Sweden","1","RISOE",12.07,55.7,1986-05-17,1986,5,17,0.002772,0.000451,0.000783
"1159","Sweden","1","RISOE",12.07,55.7,1986-05-18,1986,5,18,0.001664,0.000388,0.000745
"1160","Sweden","1","RISOE",12.07,55.7,1986-05-19,1986,5,19,0.002248,0.001367,0.002421
"1161","Sweden","1","RISOE",12.07,55.7,1986-05-20,1986,5,20,0.002507,0.001439,0.002599
"1162","Sweden","1","RISOE",12.07,55.7,1986-05-21,1986,5,21,0.002007,0.000783,0.001323
"1163","Sweden","1","RISOE",12.07,55.7,1986-05-22,1986,5,22,0.00281,0.001022,0.001773
"1164","Sweden","1","RISOE",12.07,55.7,1986-05-25,1986,5,25,0.001805,0.001221,0.002275
"1165","Sweden","1","RISOE",12.07,55.7,1986-05-26,1986,5,26,0.001029,0.000749,0.0013
"1166","Sweden","1","RISOE",12.07,55.7,1986-05-27,1986,5,27,0.000517,0.000315,0.000594
"1167","Sweden","1","RISOE",12.07,55.7,1986-05-28,1986,5,28,0.000482,0.000196,0.00033
"1168","Sweden","1","RISOE",12.07,55.7,1986-05-29,1986,5,29,0.000533,0.000146,0.00033
"1169","Sweden","22","GOETEBORG",12,57.75,1986-04-29,1986,4,29,0.24,0.05964,0.1084
"1170","Sweden","22","GOETEBORG",12,57.75,1986-04-30,1986,4,30,0.00397,0.0024,0.00447
"1171","Sweden","22","GOETEBORG",12,57.75,1986-05-02,1986,5,2,0.000856,0.000519,0.000984
"1172","Sweden","22","GOETEBORG",12,57.75,1986-05-03,1986,5,3,0.111,0.000173,0.000279
"1173","Sweden","22","GOETEBORG",12,57.75,1986-05-04,1986,5,4,0.149,0.001113,0.002031
"1174","Sweden","22","GOETEBORG",12,57.75,1986-05-05,1986,5,5,0.206,0.00757,0.0128
"1175","Sweden","22","GOETEBORG",12,57.75,1986-05-06,1986,5,6,0.3,0.0078,0.0135
"1176","Sweden","22","GOETEBORG",12,57.75,1986-05-07,1986,5,7,0.206,0.0125,0.0227
"1177","Sweden","22","GOETEBORG",12,57.75,1986-05-09,1986,5,9,0.189,0.0525,0.0955
"1178","Sweden","22","GOETEBORG",12,57.75,1986-05-10,1986,5,10,0.0255,0.00475,0.00847
"1179","Sweden","22","GOETEBORG",12,57.75,1986-05-11,1986,5,11,0.00329,0.000514,0.000944
"1180","Sweden","22","GOETEBORG",12,57.75,1986-05-12,1986,5,12,0.0011,0.000205,0.000364
"1181","Sweden","22","GOETEBORG",12,57.75,1986-05-13,1986,5,13,0.00369,0.00104,0.00181
"1182","Sweden","22","GOETEBORG",12,57.75,1986-05-14,1986,5,14,0.0021,0.000373,0.000659
"1183","Sweden","22","GOETEBORG",12,57.75,1986-05-15,1986,5,15,0.00254,0.000362,0.000687
"1184","Sweden","22","GOETEBORG",12,57.75,1986-05-16,1986,5,16,0.00233,0.000589,0.000977
"1185","Sweden","22","GOETEBORG",12,57.75,1986-05-17,1986,5,17,0.00113,0.00023,0.000398
"1186","Sweden","22","GOETEBORG",12,57.75,1986-05-18,1986,5,18,0.00108,0.00033,0.000565
"1187","Sweden","22","GOETEBORG",12,57.75,1986-05-19,1986,5,19,0.00156,0.000713,0.00125
"1188","Sweden","22","GOETEBORG",12,57.75,1986-05-20,1986,5,20,0.00109,0.00121,0.00209
"1189","Sweden","22","GOETEBORG",12,57.75,1986-05-22,1986,5,22,0.00119,0.00099,0.00174
"1190","Sweden","22","GOETEBORG",12,57.75,1986-05-23,1986,5,23,0.000784,0.000248,0.000444
"1191","Sweden","22","GOETEBORG",12,57.75,1986-05-26,1986,5,26,0.000731,0.00104,0.00181
"1192","Sweden","22","LJUNGBYHED",13.92,56.82,1986-04-28,1986,4,28,1.40395,0.2486,0.45695
"1193","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-02,1986,5,2,0.00197,0.00022,0.000307
"1194","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-03,1986,5,3,0.13204,0.000421,0.000742
"1195","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-04,1986,5,4,0.217,0.00713,0.012
"1196","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-05,1986,5,5,0.25215,0.0089525,0.014775
"1197","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-06,1986,5,6,0.2318,0.00366,0.006346
"1198","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-07,1986,5,7,0.63575,0.0582,0.108705
"1199","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-08,1986,5,8,0.7769,0.127618,0.229748
"1200","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-09,1986,5,9,0.0112233333333333,0.00087,0.00151633333333333
"1201","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-10,1986,5,10,0.00877,0.000187,0.00037
"1202","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-11,1986,5,11,0.075765,0.015345,0.0286125
"1203","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-12,1986,5,12,0.00127,0.00011,0.000195
"1204","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-13,1986,5,13,0.00352,0.000407,0.000624
"1205","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-14,1986,5,14,0.00466,0.000473,0.000861
"1206","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-15,1986,5,15,0.004385,0.0004355,0.000775
"1207","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-16,1986,5,16,0.002,0.00056,0.000973
"1208","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-17,1986,5,17,0.00118,0.000105,0.000173
"1209","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-18,1986,5,18,0.00158,0.000316,0.000542
"1210","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-19,1986,5,19,0.00205,0.000771,0.00137
"1211","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-20,1986,5,20,0.00167,0.00113,0.00193
"1212","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-21,1986,5,21,0.00199,0.00155,0.00277
"1213","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-22,1986,5,22,0.00169,0.000763,0.00137
"1214","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-23,1986,5,23,0.00209,0.000986,0.00174
"1215","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-24,1986,5,24,0.00225,0.00136,0.00242
"1216","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-25,1986,5,25,0.00103,0.00107,0.00188
"1217","Sweden","22","LJUNGBYHED",13.92,56.82,1986-05-26,1986,5,26,0.001387,9e-04,0.001605
"1218","Sweden","22","OESTERSUND",14.67,63.17,1986-04-28,1986,4,28,0.0004625,5.6e-05,1e-04
"1219","Sweden","22","OESTERSUND",14.67,63.17,1986-04-30,1986,4,30,0.481,0.0112,0.0189
"1220","Sweden","22","OESTERSUND",14.67,63.17,1986-05-01,1986,5,1,0.418,0.0289,0.0484
"1221","Sweden","22","OESTERSUND",14.67,63.17,1986-05-02,1986,5,2,0.101,0.000571,0.000928
"1222","Sweden","22","OESTERSUND",14.67,63.17,1986-05-03,1986,5,3,0.03025,0.000164,0.0002905
"1223","Sweden","22","OESTERSUND",14.67,63.17,1986-05-04,1986,5,4,0.0468,0.000165,0.00025
"1224","Sweden","22","OESTERSUND",14.67,63.17,1986-05-06,1986,5,6,0.071,0.00317,0.00535
